Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account
75,3,0.9,2,0,0,0,0
121,1,4.3,1,0,0,0,0
63,1,0.8,3,0,0,0,0
58,2,1.7,1,0,0,0,0
184,3,8.0,1,0,1,0,0
155,2,6.5,1,0,0,0,0
69,3,2.67,2,0,0,0,0
188,2,7.0,2,581,1,0,0
38,3,0.6,2,0,0,1,0
9,2,0.3,2,0,0,0,0
69,4,2.1,3,0,0,0,0
199,1,6.33,1,0,0,0,0
38,1,0.8,1,0,0,0,0
129,1,5.0,1,0,0,1,0
59,2,1.9,2,0,0,0,0
115,1,1.9,1,200,0,0,0
83,4,0.1,2,0,0,0,0
65,2,3.2,1,0,0,0,0
72,3,2.3,1,124,0,0,0
72,1,1.6,3,0,0,0,0
63,3,0.5,3,221,0,0,0
64,4,1.8,2,0,0,0,0
194,1,1.7,1,0,0,0,0
104,1,4.0,3,0,0,0,1
180,1,1.7,1,550,0,0,0
18,2,1.0,2,88,0,0,0
93,1,2.8,3,328,0,1,1
32,1,1.33,1,137,0,0,0
68,3,2.1,1,0,0,1,0
38,2,1.6,3,0,0,0,0
115,1,2.7,2,283,0,0,0
161,2,7.2,1,0,0,0,0
154,2,2.8,1,94,0,0,0
68,4,0.0,1,0,0,0,0
44,3,1.0,3,0,0,0,0
149,2,0.4,1,0,0,0,0
103,1,2.6,1,0,0,0,0
41,4,1.3,2,0,0,0,0
113,2,2.8,1,0,0,0,0
48,4,1.3,2,0,0,0,0
69,4,1.8,2,0,0,0,0
43,4,1.1,2,164,0,0,0
19,1,0.3,3,0,0,0,0
65,3,2.1,3,0,0,0,0
32,3,0.4,2,0,0,0,0
20,1,0.3,1,0,0,0,0
25,2,0.8,3,0,0,0,0
70,1,2.8,1,0,0,0,0
70,4,2.3,3,0,0,0,0
103,3,2.0,2,167,0,0,0
162,3,1.4,1,400,1,0,0
61,2,2.8,1,153,0,0,0
170,1,6.0,1,0,0,0,0
49,1,2.8,1,0,0,0,0
108,2,2.75,3,0,1,1,0
62,3,2.0,3,0,0,0,0
102,3,1.7,2,0,0,0,0
141,3,0.7,1,0,1,0,1
8,2,1.0,1,0,0,0,0
91,2,1.6,1,0,0,1,0
10,3,0.5,1,0,0,0,0
35,2,1.7,2,119,0,0,0
71,3,0.3,3,0,0,0,0
59,3,2.4,1,0,0,0,0
14,2,0.9,3,0,0,0,0
122,2,0.2,1,0,0,0,0
81,3,1.5,1,307,0,1,1
35,1,0.5,3,150,0,0,0
83,2,1.4,1,75,0,1,0
121,1,1.5,1,0,0,0,0
35,3,1.0,1,0,0,1,0
140,4,6.6,3,0,1,0,1
88,1,2.8,3,0,0,1,0
70,2,1.1,1,0,0,1,0
63,1,1.5,3,0,0,0,0
125,1,3.5,1,0,0,0,0
21,4,1.0,1,0,0,0,0
75,2,1.8,1,0,0,0,0
38,1,1.33,1,0,0,1,0
58,4,2.67,1,0,0,0,0
31,3,0.4,2,0,0,0,0
18,4,1.5,3,0,0,0,0
29,1,1.5,2,159,0,0,0
29,2,1.4,3,0,0,0,0
69,3,0.1,1,247,0,0,0
121,1,4.9,1,0,0,0,0
64,1,1.8,3,147,0,0,0
84,4,2.2,2,323,0,0,0
65,3,0.7,2,0,0,0,0
85,3,1.8,2,0,0,0,0
44,3,1.5,1,153,0,0,0
174,1,4.7,1,0,0,0,0
178,1,2.9,1,0,0,0,0
55,4,2.5,1,0,0,0,0
25,4,0.9,2,90,0,0,0
21,1,0.2,1,0,0,0,0
72,3,0.3,3,0,0,0,0
129,1,0.3,1,0,0,0,0
18,1,0.4,3,0,0,0,0
91,4,1.4,2,0,0,0,0
38,1,0.5,3,144,0,0,0
21,3,1.0,1,0,0,0,0
38,1,1.1,3,0,0,0,0
154,1,1.7,1,0,0,0,0
178,1,4.1,1,207,0,0,0
85,1,0.2,2,0,0,1,1
93,2,1.6,1,161,0,0,0
151,2,6.0,1,0,0,0,0
78,4,2.2,2,236,0,1,0
135,1,1.5,1,0,0,0,0
40,1,0.3,1,116,0,0,0
80,4,0.1,2,0,0,0,0
18,2,0.0,1,0,0,0,0
74,2,0.7,2,0,0,0,0
94,4,1.8,3,232,0,0,0
173,1,0.5,2,0,1,0,0
88,4,1.0,2,0,0,0,0
82,1,4.3,1,263,0,0,0
54,3,2.1,1,0,0,0,0
45,3,0.9,1,101,0,1,0
39,1,2.0,2,0,0,0,0
20,4,1.0,1,116,0,0,0
93,4,1.8,3,0,0,0,0
85,3,1.2,3,0,0,0,0
95,3,0.8,1,0,0,0,0
48,2,1.9,2,0,0,0,0
22,1,1.2,3,0,0,0,0
33,1,0.75,3,171,0,0,0
40,2,2.1,3,156,0,0,0
30,4,0.4,2,78,0,0,0
22,4,0.8,1,0,0,0,0
20,1,0.6,3,0,0,0,0
49,3,2.5,2,0,0,0,0
25,3,0.1,2,0,0,1,0
150,2,7.2,1,0,0,0,0
32,4,0.3,1,0,0,0,0
9,2,0.2,1,0,0,0,0
23,2,0.9,3,0,0,1,0
18,4,1.0,1,0,0,0,0
42,3,0.6,2,121,0,0,0
39,1,2.0,1,153,0,0,0
84,4,1.6,2,0,0,0,0
101,3,3.8,3,150,1,0,0
43,4,0.4,1,0,0,0,0
28,4,1.0,1,130,0,0,0
59,2,2.5,1,155,0,0,0
29,4,1.5,3,146,0,0,0
39,2,1.3,1,101,0,0,0
42,4,1.3,3,0,0,1,0
24,4,1.0,1,0,0,0,0
62,3,0.3,3,0,0,0,0
33,4,0.3,1,142,0,0,0
73,1,2.5,1,135,0,0,0
88,2,0.0,1,121,0,0,0
58,3,2.8,1,0,0,0,0
48,2,2.1,3,0,0,0,0
40,1,2.8,2,0,0,0,0
160,1,4.3,1,249,0,0,0
39,3,1.5,1,0,0,0,0
53,1,2.0,1,0,0,0,0
32,3,0.5,2,0,0,0,0
32,3,0.6,2,0,0,0,0
11,2,0.3,1,96,0,0,0
123,2,3.0,3,0,1,0,0
184,4,2.2,3,612,1,0,0
60,3,0.7,2,142,0,0,0
41,3,2.2,3,0,0,0,0
99,2,1.4,1,0,0,0,0
83,3,3.0,2,0,0,0,0
134,2,3.3,1,0,0,0,0
85,2,1.7,2,0,0,0,0
41,3,0.9,1,179,0,0,0
44,1,0.3,3,0,0,1,1
62,1,0.1,1,0,0,0,0
149,1,4.7,1,0,0,0,0
115,2,4.2,3,0,1,1,1
25,3,1.0,1,0,0,0,0
84,2,1.6,1,0,0,0,0
81,2,0.0,3,225,0,0,0
181,1,4.3,1,230,0,0,0
62,1,1.8,3,0,0,0,0
11,1,0.5,3,80,0,0,0
60,4,2.1,3,217,0,0,0
42,1,2.1,3,144,0,0,0
83,4,2.2,2,0,0,0,0
109,1,0.6,1,0,0,0,0
70,1,0.3,1,217,0,0,0
25,2,0.4,1,113,0,0,0
72,3,1.4,3,218,0,0,0
183,2,0.0,1,0,0,0,0
44,4,2.5,1,0,0,0,0
52,4,0.2,1,0,0,0,0
18,4,0.4,2,0,0,0,0
40,4,0.4,1,135,0,0,0
174,3,4.6,2,590,1,0,0
41,4,2.5,2,0,0,0,0
81,2,2.5,1,313,0,0,0
128,1,4.7,1,0,0,0,0
135,3,4.8,2,0,1,0,0
65,2,2.4,2,260,0,0,0
145,2,0.5,1,119,0,0,0
65,2,1.0,3,0,0,0,0
119,1,2.9,1,0,0,1,0
124,2,0.3,1,0,0,0,0
33,4,1.5,3,0,0,1,0
41,1,0.2,1,0,0,0,0
105,1,4.7,1,0,0,0,0
130,2,2.7,1,0,0,0,0
80,4,1.3,3,0,0,0,0
115,1,0.8,2,0,0,0,0
62,2,0.8,3,0,0,0,0
165,1,7.0,3,541,1,0,0
34,3,0.6,2,128,0,0,0
18,1,0.4,3,121,0,0,0
44,1,0.3,1,0,0,0,0
25,1,0.8,2,142,0,0,0
52,2,2.2,3,0,0,0,0
133,4,1.4,2,342,1,0,0
71,2,3.2,1,0,0,0,0
61,4,0.2,3,0,0,0,0
62,2,3.2,3,118,0,0,0
33,3,0.1,3,0,0,0,0
28,2,2.0,2,0,0,0,0
53,4,1.9,1,187,0,0,0
69,3,0.7,2,0,0,0,0
165,2,6.0,1,0,0,0,0
75,3,0.3,3,0,0,0,0
54,3,1.5,1,0,0,0,0
142,1,1.5,3,0,1,0,0
53,4,0.1,3,0,0,0,0
41,1,1.0,1,0,0,0,0
43,4,1.7,1,98,0,0,0
79,3,2.67,1,0,0,0,0
24,2,0.2,3,140,0,0,0
73,3,2.33,1,0,0,1,1
129,3,4.1,3,0,1,0,1
50,3,2.2,3,0,0,0,0
28,2,0.8,1,0,0,0,0
64,4,1.8,3,0,0,0,0
49,3,0.9,3,0,0,0,1
121,1,5.4,1,158,0,0,0
58,3,2.0,3,0,0,0,0
51,3,1.4,3,0,0,0,0
61,4,0.9,1,0,0,1,1
35,1,0.3,3,120,0,1,0
39,3,2.0,3,0,0,1,1
74,1,1.4,3,0,0,1,0
201,2,2.8,1,0,0,0,0
81,2,0.4,1,0,0,0,0
44,1,2.4,1,0,0,0,0
19,1,1.4,3,96,0,0,0
85,4,1.3,3,299,0,0,0
74,4,2.2,1,0,0,0,0
54,3,1.1,2,0,0,0,0
58,2,2.5,1,0,0,0,0
18,2,0.1,2,119,0,0,0
88,1,3.8,1,243,0,0,0
19,3,0.5,1,89,0,0,0
49,1,2.2,3,128,0,0,0
101,3,0.6,2,0,0,0,0
138,2,6.1,1,0,0,0,0
25,2,0.1,2,0,0,0,0
120,1,0.0,1,0,0,0,0
153,2,7.5,1,0,0,0,0
28,1,1.3,2,94,0,1,0
110,1,2.9,3,0,0,0,0
94,1,2.0,1,0,0,0,0
48,1,1.3,2,0,0,0,0
123,2,0.6,1,0,0,0,0
33,4,1.2,2,82,0,1,0
42,2,0.7,2,110,0,0,0
68,3,3.0,1,0,0,0,0
28,4,1.5,3,91,0,0,0
42,3,0.5,3,0,0,0,0
28,1,0.3,1,0,0,0,0
73,3,3.0,1,0,0,0,0
89,2,2.7,1,0,0,0,0
82,4,3.4,2,0,0,0,0
83,2,1.7,2,0,0,0,0
121,1,0.7,2,0,1,0,1
28,1,1.2,3,98,0,0,0
39,2,0.3,1,0,0,0,0
110,3,1.8,2,109,0,0,0
55,1,1.4,3,0,0,0,0
111,1,4.3,1,0,0,0,0
94,1,4.7,1,0,0,0,0
85,2,1.6,3,0,0,0,0
81,2,1.4,1,0,0,0,0
94,3,0.5,3,0,0,0,0
162,1,8.6,1,0,0,0,1
80,4,1.7,3,0,0,0,0
70,3,2.0,2,116,0,0,0
19,3,0.5,1,0,0,0,0
112,2,1.6,2,0,1,0,0
109,1,2.4,1,308,0,0,1
12,1,0.1,2,0,0,0,0
33,3,1.7,2,0,0,0,0
49,2,1.7,1,106,0,0,0
42,1,1.3,2,0,0,0,0
41,2,0.3,1,108,0,0,0
43,1,0.7,1,0,0,0,0
64,4,0.0,1,249,0,0,0
19,1,1.0,1,0,0,0,0
65,1,2.2,3,0,0,0,0
53,4,1.8,3,0,0,0,0
32,3,1.5,1,75,0,0,0
22,3,1.5,1,0,0,0,0
39,2,0.7,3,0,0,0,0
59,4,0.2,3,0,0,1,0
50,2,1.75,3,0,0,0,0
19,1,0.9,3,0,0,0,0
55,1,1.6,2,197,0,1,0
81,1,3.0,3,0,0,0,0
108,3,1.2,3,0,0,0,0
122,3,3.0,3,0,1,0,1
98,2,4.5,3,306,0,0,0
110,1,4.9,1,0,0,0,0
33,1,1.8,2,78,0,0,0
34,1,0.7,1,143,0,0,0
69,1,0.1,2,0,0,0,0
41,4,2.5,1,0,0,0,0
60,2,0.4,3,250,0,0,0
95,2,1.7,2,0,0,0,0
73,1,1.4,3,0,0,1,0
41,3,2.2,3,148,0,0,0
68,4,4.0,3,0,0,0,0
64,4,1.7,2,0,0,0,0
29,4,1.0,2,0,0,0,0
31,1,1.8,2,0,0,0,0
54,3,0.8,3,0,0,0,0
63,4,2.0,3,0,0,0,0
92,1,2.6,2,213,0,0,0
135,3,5.3,1,0,1,0,1
195,2,3.0,1,122,0,0,0
45,4,0.2,1,0,0,0,0
72,1,2.9,1,0,0,0,0
98,4,2.3,3,0,0,0,0
30,3,1.7,2,162,0,0,0
78,1,2.9,3,0,0,0,0
43,3,1.7,2,159,0,0,0
85,1,2.5,1,136,0,0,0
38,1,1.0,3,0,0,0,0
58,4,2.0,3,219,0,0,0
92,1,1.9,2,100,0,0,0
13,4,0.5,3,0,0,0,0
218,2,6.67,1,0,0,0,0
75,3,2.0,3,0,0,0,0
40,1,1.9,3,0,0,0,0
15,4,0.4,1,85,0,0,0
24,2,0.3,3,0,0,0,0
49,3,0.5,2,0,0,0,0
83,3,0.8,1,0,0,0,0
